owner,investor_label_lvl1,investor_label_lvl2,sos_name,sos_id,registry_url
SRMZ 1 LLC,INVESTOR,AMHERST RESIDENTIAL (MAIN STREET RENEWAL),SRMZ 1 LLC,1771419,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14716105
SRMZ 2 LLC,INVESTOR,AMHERST RESIDENTIAL (MAIN STREET RENEWAL),SRMZ 2 LLC,1796230,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14867071
AMERICAN HOMES 4 RENT PROPERTIES ON,INVESTOR,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT PROPERTIES ONE LLC,1294225,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10143042
SRMZ 3 LLC,INVESTOR,AMHERST RESIDENTIAL (MAIN STREET RENEWAL),SRMZ 3 LLC,1820331,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15019273
AMERICAN HOMES 4 RENT PROPERTIES ONC LLC,INVESTOR,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT PROPERTIES ONE LLC,1294225,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10143042
AMERICAN HOMES 4 RENT PROPERTIES TH,INVESTOR,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT PROPERTIES THREE LLC,1300441,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10168191
AMERICAN HOMES 4 RENT PROPERTIES THREE,INVESTOR,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT PROPERTIES THREE LLC,1300441,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10168191
AMERICAN HOMES 4 RENT PROPERTIES THREE L,INVESTOR,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT PROPERTIES THREE LLC,1300441,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10168191
AMERICAN HOMES 4 RENT PROPERTS THREE LLC,INVESTOR,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT PROPERTIES THREE LLC,1300441,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10168191
ARC RENTAL MSR I LLC,INVESTOR,AMHERST RESIDENTIAL (MAIN STREET RENEWAL),ARC RENTAL MSR I LLC,1658160,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13893098
AMERICAN HOMES 4 RENT PROPS FIVE LLC,INVESTOR,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT PROPERTIES FIVE LLC,1313038,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10231604
AMERICAN HOMES 4 RENT PROPS LLC,INVESTOR,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT PROPERTIES ONE LLC,1294225,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10143042
AMERICAN HOMES 4 RENT PROPS THREE LLC,INVESTOR,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT PROPERTIES THREE LLC,1300441,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10168191
MUPR 3 ASSETS LLC,INVESTOR,AMHERST RESIDENTIAL (MAIN STREET RENEWAL),MUPR 3 ASSETS LLC,1461482,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=11713543
AMERICAN HOMES 4 REST LLC,INVESTOR,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT LLC,1255234,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=9986667
AMERICAN HOMES 4RENT PROPERTIES FIVE LLC,INVESTOR,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT PROPERTIES FIVE LLC,1313038,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10231604
AMERICAN RESIDENTIAL LEASING,INVESTOR,AMERICAN HOMES 4 RENT,AMERICAN RESIDENTIAL LEASING COMPANY LLC,1304456,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10185341
JEFF 1 LLC,INVESTOR,AMHERST RESIDENTIAL (MAIN STREET RENEWAL),JEFF 1 LLC,1403128,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10612014
AMERICAN RESIDENTIAL LEASING CO,INVESTOR,AMERICAN HOMES 4 RENT,AMERICAN RESIDENTIAL LEASING COMPANY LLC,1304456,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10185341
AMERICAN RESIDENTIAL LEASING CO LLC,INVESTOR,AMERICAN HOMES 4 RENT,AMERICAN RESIDENTIAL LEASING COMPANY LLC,1304456,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10185341
AMERICAN RESIDENTIAL LEASING COMPANY LLC,INVESTOR,AMERICAN HOMES 4 RENT,AMERICAN RESIDENTIAL LEASING COMPANY LLC,1304456,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10185341
"AMERICAN RESIDENTIAL LEASING COMPANY, LLC",INVESTOR,AMERICAN HOMES 4 RENT,AMERICAN RESIDENTIAL LEASING COMPANY LLC,1304456,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10185341
AMERICAN RESIDENTIAL LEASING COM,INVESTOR,AMERICAN HOMES 4 RENT,AMERICAN RESIDENTIAL LEASING COMPANY LLC,1304456,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10185341
AMH 2014 2 BORROWER LLC,INVESTOR,AMERICAN HOMES 4 RENT,AMH 2014 2 BORROWER LLC,1398054,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10609035
AMH 2014-2 BORROWER LLC,INVESTOR,AMERICAN HOMES 4 RENT,AMH 2014 2 BORROWER LLC,1398054,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10609035
"AMH 2014-2 BORROWER, LLC",INVESTOR,AMERICAN HOMES 4 RENT,AMH 2014 2 BORROWER LLC,1398054,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10609035
AMH 2014 3 BORROWER LLC,INVESTOR,AMERICAN HOMES 4 RENT,AMH 2014 3 BORROWER LLC,1405816,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10640751
AMH 2014-3 BORROWER LLC,INVESTOR,AMERICAN HOMES 4 RENT,AMH 2014 3 BORROWER LLC,1405816,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10640751
AMH 2015-1 BOROWER LLC,INVESTOR,AMERICAN HOMES 4 RENT,AMH 2015 1 BORROWER LLC,1423821,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10714440
AMH 2015 1 BORROWER LLC,INVESTOR,AMERICAN HOMES 4 RENT,AMH 2015 1 BORROWER LLC,1423821,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10714440
AMH 2015-1 BORROWER LLC,INVESTOR,AMERICAN HOMES 4 RENT,AMH 2015 1 BORROWER LLC,1423821,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10714440
BSFR TRS I LLC,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),BSFR TRS I LLC,2216525,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17828748
AMH 2015-2 BORROWER LLC,INVESTOR,AMERICAN HOMES 4 RENT,AMH 2015 2 BORROWER LLC,1458184,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=11705152
AMH HB HOLLEMAN HILLS VENTURE,INVESTOR,AMERICAN HOMES 4 RENT,AMH HB HOLEMAN HILLS VENTURE LP,2081871,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16724390
AMH HB HOLLEMAN HILLS VENTURE LP,INVESTOR,AMERICAN HOMES 4 RENT,AMH HB HOLEMAN HILLS VENTURE LP,2081871,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16724390
AMH NC PROPERITES TWO,INVESTOR,AMERICAN HOMES 4 RENT,AMH NC PROPERTIES TWO LP,1742988,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14534009
AMH NC PROPERITES TWO LP,INVESTOR,AMERICAN HOMES 4 RENT,AMH NC PROPERTIES TWO LP,1742988,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14534009
AMH NC PROPERTIES LLC,INVESTOR,AMERICAN HOMES 4 RENT,AMH NC PROPERTIES LP,1551274,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12447597
AMH NC PROPERTIS,INVESTOR,AMERICAN HOMES 4 RENT,AMH NC PROPERTIES LP,1551274,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12447597
AMH NC PROPERTIS LP,INVESTOR,AMERICAN HOMES 4 RENT,AMH NC PROPERTIES LP,1551274,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12447597
AMH PROPERTIES LP,INVESTOR,AMERICAN HOMES 4 RENT,AMH NC PROPERTIES LP,1551274,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12447597
AMH ROMAN TWO,INVESTOR,AMERICAN HOMES 4 RENT,AMH ROMAN TWO NC LLC,1385539,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10558766
AMH ROMAN TWO LLC,INVESTOR,AMERICAN HOMES 4 RENT,AMH ROMAN TWO NC LLC,1385539,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10558766
AMH ROMAN TWO & LLC,INVESTOR,AMERICAN HOMES 4 RENT,AMH ROMAN TWO NC LLC,1385539,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10558766
CONREX MASTER LLC,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),CONREX MASTER LLC,2039809,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16394799
AMN NC PROPERTIES,INVESTOR,AMERICAN HOMES 4 RENT,AMH NC PROPERTIES LP,1551274,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12447597
AMN NC PROPERTIES LP,INVESTOR,AMERICAN HOMES 4 RENT,AMH NC PROPERTIES LP,1551274,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12447597
AMNL ASSET COMPANY 1 LLC,INVESTOR,AMHERST RESIDENTIAL (MAIN STREET RENEWAL),AMNL ASSET COMPANY 1 LLC,1986357,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16119018
AMNL ASSET COMPANY 2 LLC,INVESTOR,AMHERST RESIDENTIAL (MAIN STREET RENEWAL),AMNL ASSET COMPANY 2 LLC,2188324,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17654358
CERBERUS SFR HOLDINGS II LP,INVESTOR,FIRSTKEY,CERBERUS SFR HOLDINGS II LP,1682783,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14086140
ARLP REO IV LLC,INVESTOR,FRONT YARD RESIDENTIAL / PROGRESS RESIDENTIAL,NA,NA,NA
ARLP REO VII LLC,INVESTOR,FRONT YARD RESIDENTIAL / PROGRESS RESIDENTIAL,NA,NA,NA
FKH SFR PROPCO G LP,INVESTOR,FIRSTKEY,FKH SFR PROPCO G LP,2238633,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17851181
RM1 SFR PROPCO A LP,INVESTOR,FIRSTKEY,RM1 SFR PROPCO A LP,2191733,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17700570
CSMA BLT LLC,INVESTOR,FIRSTKEY,CSMA BLT LLC,1694824,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14210646
ARMM ASSET COMPANY 1,INVESTOR,AMHERST RESIDENTIAL (MAIN STREET RENEWAL),ARMM ASSET COMPANY 1 LLC,2237787,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17938812
FKH SFR PROPCO A LP,INVESTOR,FIRSTKEY,FKH SFR PROPCO A LP,1777436,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14750665
ARMM ASSET COMPANY 1 LLC,INVESTOR,AMHERST RESIDENTIAL (MAIN STREET RENEWAL),ARMM ASSET COMPANY 1 LLC,2237787,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17938812
FKH SFR PROPCO B-HLD LP,INVESTOR,FIRSTKEY,FKH SFR PROPCO B HLD LP,1626011,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13064372
ARP 2014 1,INVESTOR,AMERICAN HOMES 4 RENT,ARP 2014 1 BORROWER LLC,1389907,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10576777
ARP 2014 1 BORROWER,INVESTOR,AMERICAN HOMES 4 RENT,ARP 2014 1 BORROWER LLC,1389907,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10576777
ARVM 5,INVESTOR,AMHERST RESIDENTIAL (MAIN STREET RENEWAL),ARVM 5 LLC,1603888,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12901951
AVRM 5,INVESTOR,AMHERST RESIDENTIAL (MAIN STREET RENEWAL),ARVM 5 LLC,1603888,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12901951
BAF 2 TRS LLC,INVESTOR,AMHERST RESIDENTIAL (MAIN STREET RENEWAL),BAF 2 TRS LLC,2313254,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18332008
BAF3 LLC,INVESTOR,AMHERST RESIDENTIAL (MAIN STREET RENEWAL),BAF 3 LLC,1971821,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15995425
FKH SFR PROPCO G LP LIMITED PARTNER,INVESTOR,FIRSTKEY,FKH SFR PROPCO G LP,2238633,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17851181
BPREP SFR OWNER LLC,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),BPREP SFR OWNER LLC,2342343,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18490011
BSFR 1 OWNER I LLC,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),BSFR I OWNER I LP,2075985,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16660704
BSFR I OWNER I,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),BSFR I OWNER I LP,2075985,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16660704
RM1 SFR PROPCO A L P,INVESTOR,FIRSTKEY,RM1 SFR PROPCO A LP,2191733,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17700570
RM1 SFR PROPCO A LP LIMITED PARTNER,INVESTOR,FIRSTKEY,RM1 SFR PROPCO A LP,2191733,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17700570
BSFR I OWNER I L P,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),BSFR I OWNER I LP,2075985,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16660704
BSFR I OWNER I LP LIMITED PARTNERSH,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),BSFR I OWNER I LP,2075985,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16660704
BSFR I OWNER I LP,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),BSFR I OWNER I LP,2075985,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16660704
BSFR I OWNER I LIMITED PARTNERSHIP,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),BSFR I OWNER I LP,2075985,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16660704
BSFR I OWNER LP,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),BSFR I OWNER I LP,2075985,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16660704
BSFR TRS I,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),BSFR TRS I LLC,2216525,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17828748
"FKH SFR PROPCO B-HLD, L.P.",INVESTOR,FIRSTKEY,FKH SFR PROPCO B HLD LP,1626011,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13064372
"CSMA BLT, LLC.",INVESTOR,FIRSTKEY,CSMA BLT LLC,1694824,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14210646
FYR SFR BORROWER LLC,INVESTOR,FRONT YARD RESIDENTIAL / PROGRESS RESIDENTIAL,FYR SFR BORROWER LLC,1727217,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14434776
HOME SFR BORROWER II LLC,INVESTOR,FRONT YARD RESIDENTIAL / PROGRESS RESIDENTIAL,HOME SFR BORROWER II LLC,1581838,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12695111
HOME SFR BORROWER IV LLC,INVESTOR,FRONT YARD RESIDENTIAL / PROGRESS RESIDENTIAL,HOME SFR BORROWER IV LLC,1635736,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13722474
HOME SFR BORROWER LLC,INVESTOR,FRONT YARD RESIDENTIAL / PROGRESS RESIDENTIAL,HOME SFR BORROWER LLC,1545579,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12407073
RESI TL1 BORROWER LLC,INVESTOR,FRONT YARD RESIDENTIAL / PROGRESS RESIDENTIAL,RESI TL1 BORROWER LLC,1589559,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12801230
HOME SFR BORROWER III LLC,INVESTOR,FRONT YARD RESIDENTIAL / PROGRESS RESIDENTIAL,HOME SFR BORROWER III LLC,1600477,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12883822
MIDWAY EXCHANGE BORROWER 11 LLC,INVESTOR,FRONT YARD RESIDENTIAL / PROGRESS RESIDENTIAL,MIDWAY EXCHANGE BORROWER 11 LLC,2163223,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17493659
CEBERUS SFR HOLDINGS LP,INVESTOR,FIRSTKEY,FKH SFR PROPCO B HLD LP,1626011,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13064372
RESI REO SUB LLC,INVESTOR,FRONT YARD RESIDENTIAL / PROGRESS RESIDENTIAL,RESI REO SUB LLC,1874588,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15407993
RESI SFR SUB LLC,INVESTOR,FRONT YARD RESIDENTIAL / PROGRESS RESIDENTIAL,RESI SFR SUB LLC,1858675,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15314456
HPA II BORROWER 2020-1 LLC,INVESTOR,HOME PARTNERS OF AMERICA,HPA II BORROWER 2020 1 LLC,1981245,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16087838
CERBERNS SFR HOLDINGS V LP,INVESTOR,FIRSTKEY,FKH SFR C2 LP,1971900,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15997233
HPA BORROWER 2018 1 MS LLC,INVESTOR,HOME PARTNERS OF AMERICA,HPA BORROWER 2018 1 MS LLC,1656186,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13894418
CERBERUS SFR HOLDING II LP,INVESTOR,FIRSTKEY,CERBERUS SFR HOLDINGS II LP,1682783,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14086140
CERBERUS SFR HOLDING V,INVESTOR,FIRSTKEY,FKH SFR C2 LP,1971900,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15997233
HPA  US1 LLC,INVESTOR,HOME PARTNERS OF AMERICA,HPA US1 LLC,1767168,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14691297
HPA BORROWER 2016 2 ML LLC,INVESTOR,HOME PARTNERS OF AMERICA,HPA BORROWER 2016 2 ML LLC,1553187,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12461281
HPA BORROWER 2018 1  ML LLC,INVESTOR,HOME PARTNERS OF AMERICA,HPA BORROWER 2018 1 ML LLC,1748838,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14579102
HPA II BORROWER 2020-1 GA LLC,INVESTOR,HOME PARTNERS OF AMERICA,HPA II BORROWER 2020 1 GA LLC,1924391,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15677824
CERBERUS SFR HOLDING V LP,INVESTOR,FIRSTKEY,FKH SFR C2 LP,1971900,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15997233
CERBERUS SFR HOLDINGS III LP,INVESTOR,FIRSTKEY,FKH SFR PROPCO A LP,1777436,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14750665
HPA BORROWER 2020 2 ML LLC,INVESTOR,HOME PARTNERS OF AMERICA,HPA BORROWER 2020 2 ML LLC,1966474,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15942988
HPA II BORROWER 2020-2 LLC,INVESTOR,HOME PARTNERS OF AMERICA,HPA II BORROWER 2020 2 LLC,2061064,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16523796
CERBERUS SFR HOLDINGS III L.P,INVESTOR,FIRSTKEY,FKH SFR PROPCO A LP,1777436,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14750665
HPA II BORROWER 2021 1 LLC,INVESTOR,HOME PARTNERS OF AMERICA,HPA II BORROWER 2021 1 LLC,2169641,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17558968
HPA II BORROWER 2020 1 ML LLC,INVESTOR,HOME PARTNERS OF AMERICA,HPA II BORROWER 2020 1 ML LLC,1947270,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15808281
CERBERUS SFR HOLDINGS LP,INVESTOR,FIRSTKEY,CERBERUS SFR HOLDINGS II LP,1682783,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14086140
HPA US2 LLC,INVESTOR,HOME PARTNERS OF AMERICA,HPA US2 LLC,2077466,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16682379
CERBERUS SFR HOLDINGS V LP,INVESTOR,FIRSTKEY,FKH SFR C2 LP,1971900,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15997233
CERBERUS SFR HOLDINGS V LP LIMITED,INVESTOR,FIRSTKEY,FKH SFR C2 LP,1971900,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15997233
CERBERUS SFR HOLDINGS V L P LIMITED,INVESTOR,FIRSTKEY,FKH SFR C2 LP,1971900,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15997233
CERBERUS SFR HOLDINGS V L.P. LIMITE,INVESTOR,FIRSTKEY,FKH SFR C2 LP,1971900,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15997233
CERBERUS SFR HOLDINGS V LIMITED PAR,INVESTOR,FIRSTKEY,FKH SFR C2 LP,1971900,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15997233
CERBERUS SFR HOLDINGS VLP,INVESTOR,FIRSTKEY,FKH SFR C2 LP,1971900,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15997233
CERBERUS SFR HOLDINGS VLP LIMITED P,INVESTOR,FIRSTKEY,FKH SFR C2 LP,1971900,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15997233
HP NORTH CAROLINA I LLC,INVESTOR,HOME PARTNERS OF AMERICA,HP NORTH CAROLINA I LLC,1415940,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10680019
HPA BORROWER 2016 ML LLC,INVESTOR,HOME PARTNERS OF AMERICA,HPA BORROWER 2016 ML LLC,1517455,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12209437
CERBERUS SFR HOLDINGS VP,INVESTOR,FIRSTKEY,CERBERUS SFR HOLDINGS II LP,1682783,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14086140
CERBERUS SFR HOLDINSG H LP,INVESTOR,FIRSTKEY,CERBERUS SFR HOLDINGS II LP,1682783,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14086140
HPA BORROWER 2016-2 ML LLC,INVESTOR,HOME PARTNERS OF AMERICA,HPA BORROWER 2016 2 ML LLC,1553187,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12461281
